AVG_BALANCE,TENURE,NUM_TRANS,ACCESSORIES,APPLIANCES,CULTURE,GAS,BOOKS,APPAREL,FITNESS,EDUCATION,ENTERTAINMENT,FOOD,HEALTH,HOME_GARDEN,TELCOS,TRAVEL,PURCHASES_AMOUNT,Loyalty
4145.926506,12,49.866147,102.732389,59.43800400000001,0.0,0.0,0.0,680.054938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.376246,1232.601577,0
2116.057609,12,9.855741,95.933065,0.0,0.0,0.0,0.0,528.309486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,624.2425509999999,0
1160.774279,12,15.725766,34.757151,56.17201800000001,0.0,0.0,0.0,390.23648199999997,0.0,0.0,0.0,0.0,137.86356999999998,162.73108,0.0,0.0,781.760301,0
2270.757413,11,0.965836,0.0,0.0,0.0,0.0,0.0,1037.85166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1037.85166,0
3144.742631,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
351.029181,12,14.29936,218.3578,0.0,0.0,0.0,0.0,971.417999,0.0,0.0,0.0,116.029004,126.38316599999999,0.0,0.0,146.639925,1578.827895,0
690.1921530000001,12,6.6573970000000005,0.0,1009.130785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1009.130785,0
1442.936194,11,44.57456,0.0,0.0,0.0,0.0,0.0,1403.681727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403.681727,0
1640.2786839999999,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1173.44395,12,26.409402000000004,3484.968904,106.074574,0.0,0.0,0.0,500.67274800000007,0.0,0.0,9.330147,408.594983,0.0,202.052419,0.0,0.0,4711.693775,1
5382.324077,12,5.515332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3276.759821,0.0,3276.759821,1
3511.8591909999996,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7825.441134000001,12,30.265959999999996,218.26135299999999,0.0,0.0,0.0,0.0,833.032249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1051.293602,0
1535.245322,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
97.955264,12,1.8812659999999999,0.0,0.0,0.0,0.0,0.0,530.372085,0.0,0.0,0.0,0.0,0.0,459.30309900000003,0.0,0.0,989.675184,0
991.420372,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
280.183559,12,37.694196999999996,0.0,0.0,0.0,0.0,0.0,861.2046730000001,0.0,0.0,230.21195299999997,56.948005,828.431787,0.0,0.0,0.0,1976.7964170000002,1
4376.20834,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
701.52937,12,4.947185,0.0,0.0,0.0,0.0,0.0,10532.384390000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20474.40236,31006.78675,1
10917.71672,12,42.633686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4170.077566,0.0,0.0,0.0,0.0,4170.077566,1
734.4501650000001,9,0.957261,0.0,0.0,0.0,0.0,0.0,1352.229586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1352.229586,0
1406.160185,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2494.681317,12,30.790789,0.0,0.0,0.0,0.0,56.046746,1327.005568,0.0,0.0,618.4811,0.0,1045.66684,417.593615,0.0,0.0,3464.7938689999996,1
3437.1766729999995,12,40.98222,0.0,206.943024,0.0,102.161403,0.0,172.964931,0.0,0.0,0.0,0.0,2820.070639,254.463282,0.0,0.0,3556.60328,1
5837.284054,8,18.939120000000003,0.0,7127.892211,0.0,0.0,0.0,2719.93009,0.0,0.0,2390.910207,0.0,0.0,0.0,0.0,0.0,12238.73251,0
624.638745,12,14.177857999999999,0.0,829.115407,0.0,1066.761706,110.258665,4773.867560000001,0.0,0.0,0.0,20.986698999999998,0.0,179.23833,0.0,0.0,6980.228367000001,1
904.1347789999999,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
180.476664,12,13.777835000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1420.800137,0.0,0.0,44.682382000000004,178.532845,1644.015365,0
2434.067099,12,1.954216,131.947461,0.0,0.0,0.0,0.0,1063.147355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1195.094816,0
135.45928899999998,6,1.8466220000000002,0.0,328.227359,0.0,0.0,0.0,177.250846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,505.47820599999994,0
417.320079,12,8.409499,0.0,338.46855,0.0,0.0,586.496901,407.774375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1332.739826,0
884.1448849999999,12,11.960236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.945317,68.906235,1569.8515519999999,0
525.347657,12,118.823419,1208.679668,100.17245,0.0,0.0,99.259252,1943.9532390000002,0.0,0.0,0.0,581.849427,8.664019999999999,142.347258,0.0,0.0,4084.925314,1
2552.0796809999997,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1384.059082,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
129.720772,12,20.346935000000002,0.0,94.342555,0.0,0.0,0.0,156.561872,0.0,0.0,0.0,0.0,0.0,86.114729,184.10039,270.876865,791.9964110000001,0
608.600927,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
301.824116,12,12.867164,73.15318,0.0,0.0,0.0,0.0,229.242308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,693.534866,995.930354,0
440.593577,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
639.385492,12,42.205597999999995,409.068781,0.0,29.013715,0.0,0.0,1261.064625,0.0,0.0,0.0,0.0,62.827764,359.635829,0.0,0.0,2121.610713,1
4115.311799,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
548.087132,12,18.453954,0.0,328.84516,0.0,0.0,74.733949,85.370646,56.654832999999996,0.0,305.198072,0.0,369.506865,1090.017988,172.020346,1958.872112,4441.21997,1
2697.660783,12,27.517713,232.301067,510.79444400000006,0.0,0.0,168.828281,1510.68199,0.0,0.0,0.0,0.0,0.0,347.560319,0.0,0.0,2770.1661010000003,1
2254.647505,12,109.21810500000001,297.454835,0.0,0.0,0.0,0.0,782.530972,0.0,0.0,0.0,0.0,27.805807,34.413932,0.0,0.0,1142.2055460000001,0
452.01842,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
695.699763,12,47.712539,0.0,0.0,0.0,0.0,0.0,964.6197289999999,1.784504,0.0,114.425274,114.686517,0.0,0.0,0.0,0.0,1195.516025,0
724.88176,11,27.981713,100.673527,71.183359,0.0,0.0,0.0,365.384034,0.0,0.0,289.7327,66.199057,0.0,0.0,0.0,1398.076532,2291.24921,1
995.143867,12,18.787898000000002,472.06084400000003,0.0,0.0,0.0,0.0,328.923359,0.0,0.0,0.0,40.175758,230.27928799999998,43.671440000000004,0.0,2187.856956,3302.9676449999997,1
1184.560218,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1715.3465620000002,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4470.681629,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3880.863187,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3542.392762,12,112.431693,133.396439,187.375138,0.0,0.0,0.0,566.6500269999999,0.0,0.0,0.0,0.0,3688.6037969999998,0.0,0.0,0.0,4576.0254,1
228.46244500000003,12,30.122451,0.0,0.0,0.0,0.0,0.0,1174.244699,0.0,0.0,0.0,0.0,0.0,0.0,336.246082,0.0,1510.490782,0
2076.155832,12,11.085014,0.0,14341.13777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14341.13777,1
382.873515,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
968.083085,12,1.8323349999999998,0.0,3040.1495170000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3040.1495170000003,1
277.373394,9,4.557277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1401.9582990000001,1401.9582990000001,0
2859.605598,12,4.749568,0.0,2319.9552710000003,0.0,0.0,0.0,2913.2723379999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5233.2276090000005,1
1251.340894,12,185.385798,377.81170699999996,72.742796,0.0,0.0,66.22076899999999,365.140926,0.0,0.0,41.240259,1525.0788400000001,7.044544999999999,0.0,0.0,1359.488758,3814.7686,1
97.754749,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5872.8088020000005,12,63.007692000000006,676.9950610000001,678.408781,0.0,0.0,0.0,2239.176806,0.0,0.0,1047.22415,0.0,0.0,569.256314,904.0585619999999,0.0,6115.1196740000005,1
3807.4805909999995,12,23.087970000000002,0.0,761.56916,0.0,0.0,0.0,2333.333415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3094.902575,1
3179.473154,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
47.794584,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
355.191083,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1109.5274570000001,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10270.62761,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3620.7240039999997,12,16.159285,0.0,0.0,0.0,830.342436,0.0,0.0,0.0,0.0,0.0,258.634474,0.0,0.0,0.0,524.8640809999999,1613.840991,0
5178.780077,6,0.942937,0.0,0.0,0.0,0.0,0.0,9117.496608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9117.496608,0
688.87612,12,58.408425,244.795402,0.0,0.0,0.0,21.837114,1077.786126,55.545902000000005,0.0,349.10770499999995,235.335076,0.0,0.0,161.12673700000002,598.37458,2743.908641,1
267.91814700000003,12,53.996972,3266.853349,686.001102,0.0,640.20304,0.0,5026.530684,0.0,0.0,0.0,137.194821,1813.715107,0.0,0.0,635.965955,12206.46406,1
4723.599661,11,0.9931700000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,631.298717,631.298717,0
1161.281869,12,20.043637,0.0,0.0,0.0,80.621804,0.0,0.0,0.0,0.0,0.0,109.03194099999999,0.0,194.73386200000002,273.368567,0.0,657.756173,0
648.172927,12,16.463531,0.0,0.0,0.0,0.0,0.0,1566.400874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373.99005,1940.3909239999998,1
1095.665444,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4646.838802,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
735.5842849999999,12,35.619502000000004,151.856931,0.0,0.0,0.0,60.78284300000001,67.186017,0.0,0.0,228.048975,64.623216,0.0,0.0,285.813463,0.0,858.311446,0
602.331812,12,0.991023,0.0,0.0,0.0,0.0,0.0,1335.46186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1335.46186,0
81.104381,12,11.777828999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,618.828137,57.62809300000001,0.0,676.456229,0
989.996758,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
376.78589300000004,12,22.582648000000002,19.513282,0.0,0.0,0.0,0.0,88.422361,0.0,0.0,0.0,220.32165899999998,2938.444658,0.0,754.468987,0.0,4021.170946,1
7799.1020180000005,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2858.242064,12,13.401110000000001,0.0,302.628064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398.570033,0.0,0.0,701.198097,0
5758.475857,12,5.58115,0.0,0.0,0.0,0.0,0.0,1920.51825,0.0,0.0,0.0,1179.5447179999999,0.0,0.0,0.0,0.0,3100.062968,1
1352.643992,12,13.636882,946.4921039999999,334.303909,0.0,0.0,0.0,848.0030869999999,0.0,0.0,0.0,0.0,0.0,1865.086819,0.0,0.0,3993.88592,1
5815.078715,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
339.49009900000004,12,31.758470000000003,50.755507,0.0,0.0,1682.0176149999998,0.0,0.0,0.0,0.0,0.0,1067.167508,0.0,0.0,0.0,0.0,2799.94063,1
4076.709022,12,19.132031,0.0,0.0,0.0,1811.1704260000001,22.911182,547.936301,153.266382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2535.284291,1
4809.982143,12,21.548503,0.0,523.9032129999999,0.0,0.0,741.687042,2505.10991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3770.7001649999997,1
142.068863,11,33.18578,122.36626899999999,0.0,0.0,0.0,0.0,707.97131,0.0,0.0,0.0,0.0,0.0,26.657978999999997,0.0,0.0,856.995558,0
1362.1300310000001,12,78.66624499999999,119.230776,0.0,0.0,0.0,0.0,303.979516,0.0,0.0,0.0,453.41577,0.0,25.281234,0.0,0.0,901.9072960000001,0
3720.280526,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
618.046562,12,38.724769,0.0,63.833208,0.0,0.0,0.0,407.707705,0.0,0.0,0.0,0.0,0.0,0.0,310.071524,238.949302,1020.5617390000001,0
624.697567,12,15.9566,4353.093195,0.0,0.0,0.0,0.0,233.38398199999997,0.0,0.0,0.0,0.0,585.1805320000001,0.0,0.0,0.0,5171.657709,1
119.399403,12,15.9823,8.185399,197.200154,0.0,0.0,0.0,24.259921,0.0,0.0,0.0,0.0,0.0,428.16198899999995,0.0,0.0,657.807463,0
6040.618381,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2081.932381,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
79.74038900000001,7,6.551232,0.0,0.0,0.0,0.0,0.0,123.53078700000002,0.0,0.0,172.34811100000002,0.0,0.0,0.0,117.64826699999999,45.766695,459.29385999999994,0
2144.010228,12,1.836585,0.0,0.0,0.0,0.0,0.0,2892.0825879999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2892.0825879999998,1
2198.100411,12,16.756814000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,711.7380360000001,0.0,0.0,0.0,0.0,0.0,711.7380360000001,0
739.856954,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
32.974404,12,0.9779100000000001,2243.871919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2243.871919,1
2799.2612510000004,7,10.97044,82.349777,0.0,0.0,0.0,0.0,1202.370491,0.0,0.0,191.64494299999998,0.0,0.0,0.0,0.0,0.0,1476.365211,0
8239.586021,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
433.43058099999996,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1004.314849,9,8.159284,151.955994,0.0,0.0,0.0,0.0,1941.523233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2093.4792260000004,0
4898.434318,12,39.646481,497.47982300000007,54.859579000000004,0.0,0.0,0.0,810.162812,0.0,0.0,0.0,0.0,0.0,439.08328600000004,0.0,0.0,1801.5855,0
2560.393861,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
554.155198,12,28.630477000000003,37.989764,0.0,0.0,0.0,0.0,2406.298094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2444.2878579999997,1
245.763669,12,14.941521,0.0,0.0,0.0,0.0,0.0,582.466638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,582.466638,0
3186.194816,12,4.835966,338.595192,554.185257,0.0,0.0,0.0,1223.147959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2115.9284079999998,1
93.129009,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6996.778676999999,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
513.804219,12,95.966091,0.0,720.798008,0.0,886.544729,0.0,531.7576389999999,0.0,0.0,37.10161,0.0,0.0,348.32794900000005,259.859191,0.0,2784.389126,1
1142.085224,7,8.517694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.443807,0.0,122.443807,0
4453.423344,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
597.845639,12,7.673149,0.0,0.0,0.0,4137.11301,0.0,0.0,0.0,0.0,0.0,555.396375,0.0,0.0,0.0,0.0,4692.509385,1
684.4641230000001,12,98.732919,1226.4289019999999,14.228549,0.0,0.0,84.972775,2387.187444,0.0,0.0,18.942401,0.0,160.489253,339.46691200000004,385.77941200000004,810.1457059999999,5427.641355,1
1493.818904,12,126.897153,0.0,0.0,0.0,0.0,30820.45346,0.0,0.0,0.0,16.152427,0.0,0.0,0.0,14.602481,0.0,30851.208360000004,1
121.600429,12,21.853451999999997,0.0,0.0,0.0,0.0,0.0,364.309596,0.0,0.0,0.0,0.0,187.544782,0.0,530.722219,0.0,1082.576597,0
738.932615,12,58.302753,0.0,75.37222,0.0,664.452055,0.0,0.0,0.0,0.0,125.913904,0.0,0.0,0.0,2089.597586,0.0,2955.335764,1
4094.294871,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1448.974706,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3634.3218409999995,12,61.611265,240.48132,0.0,0.0,1002.309526,89.77502199999999,1764.3282789999998,2.850485,0.0,760.5455860000001,986.333715,0.0,0.0,433.396485,297.811125,5577.831543,1
392.757825,12,4.681992,0.0,340.940971,0.0,0.0,0.0,59.287401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.52559,631.753961,0
246.259934,12,40.833439,27.723173,407.71582,0.0,255.973188,0.0,726.6926599999999,0.0,0.0,0.0,0.0,0.0,0.0,585.609467,0.0,2003.714309,1
7091.618313,12,27.130603999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4224.972034,0.0,0.0,0.0,0.0,0.0,4224.972034,1
239.04646,12,34.888455,95.557074,117.206903,0.0,0.0,0.0,612.407421,0.0,0.0,0.0,801.6355900000001,0.0,0.0,341.269444,0.0,1968.076432,1
1046.412298,6,6.429114,0.0,0.0,0.0,0.0,0.0,981.8650960000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,981.8650960000001,0
228.83646000000002,12,0.954994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,866.175742,0.0,0.0,866.175742,0
1402.667873,12,30.60006,0.0,0.0,0.0,0.0,0.0,817.873315,0.0,0.0,0.0,0.0,45.332012,0.0,0.0,0.0,863.2053279999999,0
644.349423,12,47.206364,0.0,67.49713,0.0,0.0,0.0,0.0,0.0,0.0,252.692534,0.0,0.0,0.0,0.0,3397.147346,3717.33701,1
1740.641575,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
133.681941,12,11.848873,0.0,141.26720600000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.262568,0.0,100.195228,613.064893,0.0,996.789894,0
12494.01634,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2479.0743420000003,12,20.332675,0.0,31.321769,0.0,0.0,37.157786,0.0,0.0,0.0,0.0,0.0,0.0,317.528617,744.10497,0.0,1130.113142,0
138.793651,12,23.540518,0.0,247.653073,0.0,215.743667,0.0,0.0,0.0,0.0,49.734177,0.0,0.0,0.0,603.210884,0.0,1116.341801,0
585.702626,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1154.982174,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
180.67406599999998,12,17.212076,23.876649,0.0,0.0,0.0,0.0,446.81943600000005,0.0,0.0,0.0,0.0,0.0,0.0,1323.681114,124.53186699999999,1918.909066,1
572.665576,12,63.154241000000006,576.4681889999999,0.0,0.0,198.36293799999999,0.0,819.831054,0.0,0.0,0.0,35.258148,0.0,0.0,3639.095757,169.16971,5438.185796,1
5617.547224,12,9.209941,0.0,2547.257277,0.0,0.0,202.650024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2749.907301,1
9325.850226999999,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4555.011165,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
391.131783,12,0.925026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1973.043026,0.0,0.0,0.0,1973.043026,1
765.029852,7,15.917835,75.947353,205.539438,0.0,3608.268493,0.0,123.166872,0.0,0.0,0.0,0.0,0.0,501.829562,278.429554,0.0,4793.181272999999,0
2110.048834,12,12.735825,210.610157,100.702888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.812652,0.0,26.511799,0.0,469.637496,0
2339.4886070000002,12,8.859825,0.0,0.0,0.0,0.0,0.0,3537.3269649999997,0.0,0.0,0.0,795.7250019999999,0.0,0.0,0.0,0.0,4333.051967,1
361.464359,12,28.918226,518.038192,0.0,0.0,0.0,0.0,1146.209828,0.0,0.0,227.50447400000002,53.411829000000004,0.0,0.0,0.0,1166.220934,3111.385256,1
547.531002,12,37.058393,582.0792730000001,0.0,0.0,0.0,60.019180000000006,2726.576669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2256.6307620000002,5625.305884,1
1961.812688,12,132.316265,1205.919367,94.963691,0.0,0.0,0.0,11330.0064,0.0,0.0,0.0,599.045308,0.0,662.0243,198.65406299999998,2144.030976,16234.6441,1
237.35637200000002,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1171.729909,12,12.234719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3040.273967,506.22414699999996,3546.498114,1
21.477978,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1501.365985,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
572.293617,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1456.840235,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
138.758319,12,12.852205,0.0,0.0,0.0,0.0,0.0,179.16795,0.0,0.0,0.0,0.0,0.0,0.0,125.89913100000001,0.0,305.06708100000003,0
7030.541798,12,55.918156,94.97205500000001,0.0,0.0,0.0,0.0,338.287321,128.437073,0.0,406.19566000000003,0.0,0.0,0.0,0.0,2461.732501,3429.6246100000003,1
341.62512999999996,12,17.259871,0.0,0.0,0.0,434.43933499999997,0.0,0.0,0.0,0.0,230.985419,0.0,0.0,162.87753600000002,0.0,424.495842,1252.7981320000001,0
1169.998194,12,23.734331,0.0,104.599707,144.434777,35.412408,45.927883,260.81651899999997,0.0,0.0,0.0,697.067781,0.0,0.0,763.3032450000001,0.0,2051.56232,1
9643.104579,12,6.961060000000001,0.0,0.0,0.0,0.0,914.4457679999999,3125.9069649999997,0.0,0.0,0.0,7489.651381000001,0.0,0.0,0.0,3259.707215,14789.711330000002,1
3177.168396,11,9.282418,412.453131,0.0,0.0,0.0,0.0,2222.4641309999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2634.917262,1
1246.65084,12,77.844989,422.34217300000006,265.938283,0.0,0.0,0.0,684.76027,0.0,0.0,0.0,0.0,37.866367,0.0,0.0,0.0,1410.907093,0
6039.463741,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1593.196831,12,31.524017999999998,0.0,0.0,0.0,661.3866230000001,0.0,0.0,0.0,0.0,0.0,0.0,107.987633,0.0,995.78425,1861.889902,3627.0484079999997,1
1191.9384539999999,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
176.174771,12,11.775932000000001,47.118115,0.0,0.0,0.0,0.0,148.8562,0.0,0.0,0.0,0.0,654.316026,0.0,0.0,0.0,850.290341,0
